1 0.000280858
2 0.000252267
3 0.000272752
4 3.06553e-05
5 0.000240297
6 0.000277704
7 0.000439943
8 0.000239142
9 0.00045018
10 0.00053884
11 0.000770914
12 0.000568755
13 0.000863897
14 0.00134277
15 0.00162313
16 0.00192976
17 0.00291763
18 0.00401093
19 0.00594541
20 0.00801692
21 0.00873951
22 0.00953827
23 0.0118823
24 0.0144713
25 0.0160796
26 0.0165796
27 0.025814
28 0.0266526
29 0.0532491
30 0.118753
31 0.166659
32 1.18303
33 9463.58
34 1.13105e+08
35 inf
